train_no,train_name,type_code
12007,SHATABDI EXP,SHT-TRAINS
12008,SHATABDI EXP,SHT-TRAINS
12009,SHATABDI EXP,SHT-TRAINS
12010,SHATABDI EXP,SHT-TRAINS
12011,KALKA SHTBDI,SHT-TRAINS
12012,KALKA SHTBDI,SHT-TRAINS
12013,AMRITSAR SHTBDI,SHT-TRAINS
12014,NDLS SHATABDI,SHT-TRAINS
12015,AJMER SHTBDI,SHT-TRAINS
12016,AJMER SHTBDI,SHT-TRAINS
12017,DEHRADUN SHTBDI,SHT-TRAINS
12018,DEHRADUN SHTBDI,SHT-TRAINS
12019,SHATABDI EXPRESS,SHT-TRAINS
12020,SHATABDI EXPRES,SHT-TRAINS
12025,SHATABDI EXP,SHT-TRAINS
12026,PUNE SHATABDI,SHT-TRAINS
12027,SHATABDI EXP,SHT-TRAINS
12028,SHATABDI EXP,SHT-TRAINS
12029,SWARNA SHTBDI,SHT-TRAINS
12030,SWARNA SHTBDI,SHT-TRAINS
12031,AMRITSAR SHTBDI,SHT-TRAINS
12032,AMRITSAR SHTBDI,SHT-TRAINS
12033,CNB NDLS SHT,SHT-TRAINS
12034,NDLS CNB SHT,SHT-TRAINS
12039,KGM NDLS SHT,SHT-TRAINS
12040,NDLS KGM SHT,SHT-TRAINS
12041,SHATABDI EXPRES,SHT-TRAINS
12042,NJP HWH SHATABDI,SHT-TRAINS
12045,NDLS CDG SHTBDI,SHT-TRAINS
12046,CDG NDLS SHTBDI,SHT-TRAINS
12049,GATIMAAN EXP,SHT-TRAINS
12050,GATIMAAN EXP,SHT-TRAINS
12085,SHATABDI EXP,SHT-TRAINS
12086,SHATABDI EXP,SHT-TRAINS
12087,SHATABDI EXP,SHT-TRAINS
12088,SHATABDI EXP,SHT-TRAINS
12243,SHATABDI EXP,SHT-TRAINS
12244,SHATABDI EXP,SHT-TRAINS
12277,SATABDI EXPRESS,SHT-TRAINS
12278,SATABDI EXPRESS,SHT-TRAINS
12847,DGHA SUP AC EXP,SHT-TRAINS
12848,HWH SUP AC EXP,SHT-TRAINS
20176,VANDE BHARAT EXP,SHT-TRAINS
20829,VANDE BHARAT EXP,SHT-TRAINS
52459,HIM DARSHAN EXP,SHT-TRAINS
52460,HIM DARSHAN EXP,SHT-TRAINS
12113,NAGPUR GARIBRATH,GRB-TRAINS
12114,PUNE GARIBRATH,GRB-TRAINS
12187,MUMBAI GARIBRATH,GRB-TRAINS
12188,JBP GARIB RATH,GRB-TRAINS
12201,KCVL GARIB RATH,GRB-TRAINS
12202,LTT GARIB RATH,GRB-TRAINS
12203,GARIB RATH EXP,GRB-TRAINS
12204,SHC GARIB RATH,GRB-TRAINS
12207,JAMMU GARIB RATH,GRB-TRAINS
12208,KGM GARIB RATH,GRB-TRAINS
12209,KGM GARIB RATH,GRB-TRAINS
12210,CNB GARIB RATH,GRB-TRAINS
12211,ANVT GARIB RATH,GRB-TRAINS
12212,MFP GARIB RATH,GRB-TRAINS
12215,DEE BDTS G RATH,GRB-TRAINS
12216,DEE GARIBRATH,GRB-TRAINS
12257,KOCHUVELI GR,GRB-TRAINS
12258,YESVANTPUR EXP,GRB-TRAINS
12435,JYG ANVT G RATH,GRB-TRAINS
12436,JYG GARIB RATH,GRB-TRAINS
12501,AGTL GARIB RATH,GRB-TRAINS
12502,KOAA GARIB RATH,GRB-TRAINS
12517,GHY GARIB RATH,GRB-TRAINS
12518,KOAA GARIB RATH,GRB-TRAINS
12535,LJN R GARIBRATH,GRB-TRAINS
12536,LJN GARIBRATH,GRB-TRAINS
12593,LJN BPL G RATH,GRB-TRAINS
12594,LJN GARIB RATH,GRB-TRAINS
12611,NZM GARIB RATH,GRB-TRAINS
12612,MAS GARIB RATH,GRB-TRAINS
12735,YPR GARIB RATH,GRB-TRAINS
12736,SC GARIB RATH,GRB-TRAINS
12739,VSKP GARIB RATH,GRB-TRAINS
12740,VSKP GARIB RATH,GRB-TRAINS
12831,BBS GARIB RATH,GRB-TRAINS
12832,BKSC GARIB RATH,GRB-TRAINS
12877,RNC GARIB RATH,GRB-TRAINS
12878,NDLS RNC G RATH,GRB-TRAINS
12881,HWH PURI G RATH,GRB-TRAINS
12882,PURI HWH G RATH,GRB-TRAINS
12909,NZM GARIB RATH,GRB-TRAINS
12910,BDTS GARIB RATH,GRB-TRAINS
12983,AII CDG G RATH,GRB-TRAINS
12984,CDG AII G RATH,GRB-TRAINS
13127,ARA GARIB RATH,GRB-TRAINS
13128,KOL GARIB RATH,GRB-TRAINS
22405,BGP GARIB RATH,GRB-TRAINS
22406,BGP GARIB RATH,GRB-TRAINS
22409,ANVT GARIB RATH,GRB-TRAINS
22410,GAYA GARIB RATH,GRB-TRAINS
22541,ANVT GARIB RATH,GRB-TRAINS
22542,BSBS GARIB RATH,GRB-TRAINS
22883,PURI YPR G RATH,GRB-TRAINS
22884,PURI GARIB RATH,GRB-TRAINS
12461,VANDE BHARAT EXP,T18-TRAINS
12462,JU VANDE BHARAT,T18-TRAINS
13065,AMRIT BHARAT EXP,T18-TRAINS
13066,AMRIT BHARAT EXP,T18-TRAINS
14627,AMRIT BHARAT EXP,T18-TRAINS
14628,AMRIT BHARAT EXP,T18-TRAINS
15133,AMRIT BHARAT EXP,T18-TRAINS
15134,AMRIT BHARA EXP,T18-TRAINS
15293,AMRIT BHARAT EXP,T18-TRAINS
15294,MFP AMRITBHARAT,T18-TRAINS
15671,AMRIT BHARAT EXP,T18-TRAINS
15672,AMRIT BHARAT EXP,T18-TRAINS
15949,AMRIT BHARAT EXP,T18-TRAINS
15950,AMRIT BHARAT EXP,T18-TRAINS
16107,SRC AMRIT BHARAT,T18-TRAINS
16108,TBM AMRIT BHARAT,T18-TRAINS
16121,TVC AMRIT BHARAT,T18-TRAINS
16122,TBM AMRIT BHARAT,T18-TRAINS
16329,MAJN AMRITBHARAT,T18-TRAINS
16330,NCJ AMRIT BHARAT,T18-TRAINS
16597,APDJ AMRITBHARAT,T18-TRAINS
16598,AMRIT BHARAT EXP,T18-TRAINS
16601,JBN AMRIT BHARAT,T18-TRAINS
16602,AMRIT BHARAT,T18-TRAINS
17041,TVCN AMRITBHART,T18-TRAINS
17042,CHZ AMRIT BHARAT,T18-TRAINS
19021,BAM AMRIT BHARAT,T18-TRAINS
19022,AMRIT BHARAT EXP,T18-TRAINS
19623,AMRIT BHARAT EXP,T18-TRAINS
19624,AMRIT BHARAT EXP,T18-TRAINS
20101,SC VANDE BHARAT,T18-TRAINS
20102,NGP VANDE BHARAT,T18-TRAINS
20171,VANDE BHARAT EXP,T18-TRAINS
20172,VANDE BHARAT EXP,T18-TRAINS
20173,VANDE BHARAT EXP,T18-TRAINS
20174,VANDE BHARAT EXP,T18-TRAINS
20175,VANDE BHARAT EXP,T18-TRAINS
20603,AMRIT BHARAT EXP,T18-TRAINS
20604,NJP AMRIT BHARAT,T18-TRAINS
20607,MYS VANDEBHARAT,T18-TRAINS
20608,MAS VANDEBHARAT,T18-TRAINS
20609,AMRIT BHARAT EXP,T18-TRAINS
20610,NJP AMRIT BHARAT,T18-TRAINS
20627,MS NCJ VB EXP,T18-TRAINS
20628,NCJ MS VB EXP,T18-TRAINS
20631,MAQ TVC VB EXP,T18-TRAINS
20632,TVC MAQ VB EXP,T18-TRAINS
20633,TVC VANDEBHARAT,T18-TRAINS
20634,KGQ VANDEBHARAT,T18-TRAINS
20641,CBE VANDE BHARAT,T18-TRAINS
20642,BNC VANDEBHARAT,T18-TRAINS
20643,CBE VANDEBHARAT,T18-TRAINS
20644,MAS VANDEBHARAT,T18-TRAINS
20645,MAQ VANDEBHARAT,T18-TRAINS
20646,MAO VANDEBHARAT,T18-TRAINS
20661,DWR VANDE BHARAT,T18-TRAINS
20662,SBC VANDE BHARAT,T18-TRAINS
20663,MAS VANDE BHARAT,T18-TRAINS
20664,MYS VANDEBHARAT,T18-TRAINS
20665,TEN VANDEBHARAT,T18-TRAINS
20666,MS VANDE BHARAT,T18-TRAINS
20669,UBL PUNE VB EXP,T18-TRAINS
20670,UBL VANDEBHARAT,T18-TRAINS
20671,MDU BNC VB EXP,T18-TRAINS
20672,MDU VANDE BHARAT,T18-TRAINS
20673,PUNE VANDEBHARAT,T18-TRAINS
20674,KOP VANDEBHARAT,T18-TRAINS
20677,NS VANDEBHARAT,T18-TRAINS
20678,MAS VANDEBHARAT,T18-TRAINS
20701,TPTY VANDEBHARAT,T18-TRAINS
20702,SC VANDE BHARAT,T18-TRAINS
20703,YPR VANDEBHARAT,T18-TRAINS
20704,KCG VANDE BHARAT,T18-TRAINS
20705,CSMT VANDEBHARAT,T18-TRAINS
20706,NED VANDEBHARAT,T18-TRAINS
20707,VSKP VANDEBHARAT,T18-TRAINS
20708,VANDE BHARAT EXP,T18-TRAINS
20825,VANDE BHARAT EXP,T18-TRAINS
20826,BSP VANDE BHARAT,T18-TRAINS
20830,VANDE BHARAT EXP,T18-TRAINS
20833,VANDE BHARAT EXP,T18-TRAINS
20834,VANDE BHARAT EX,T18-TRAINS
20835,VANDE BHARAT EXP,T18-TRAINS
20836,VANDE BHARAT EXP,T18-TRAINS
20841,VANDE BHARAT EXP,T18-TRAINS
20842,VANDE BHARAT EXP,T18-TRAINS
20871,VANDE BHARAT EXP,T18-TRAINS
20872,VANDE BHARAT EXP,T18-TRAINS
20887,VANDE BHARAT EXP,T18-TRAINS
20888,VANDE BHARAT EXP,T18-TRAINS
20891,VANDE BHARAT EXP,T18-TRAINS
20892,VANDE BHARAT EXP,T18-TRAINS
20893,VANDE BHARAT EXP,T18-TRAINS
20894,VANDE BHARAT EXP,T18-TRAINS
20897,VANDE BHARAT EXP,T18-TRAINS
20898,VANDE BHARAT EXP,T18-TRAINS
20901,VANDE BHARAT EXP,T18-TRAINS
20902,VANDE BHARAT EXP,T18-TRAINS
20911,NGP VANDEBHARAT,T18-TRAINS
20912,VANDE BHARAT EXP,T18-TRAINS
20977,CDG VANDEBHARAT,T18-TRAINS
20978,AII VANDEBHARAT,T18-TRAINS
20981,AGC VANDE BHARAT,T18-TRAINS
20982,UDZ VANDE BHARAT,T18-TRAINS
21893,VANDE BHARAT EXP,T18-TRAINS
21894,VANDE BHARAT EXP,T18-TRAINS
21895,VANDE BHARAT EXP,T18-TRAINS
21896,VANDE BHARAT EXP,T18-TRAINS
22223,SNSI VANDEBHARAT,T18-TRAINS
22224,CSMT VANDEBHARAT,T18-TRAINS
22225,SUR VANDE BHARAT,T18-TRAINS
22226,CSMT VANDEBHARAT,T18-TRAINS
22227,VANDE BHARAT EXP,T18-TRAINS
22228,VANDE BHARAT EXP,T18-TRAINS
22229,MAO VANDE BHARAT,T18-TRAINS
22230,CSMT VANDEBHARAT,T18-TRAINS
22231,SMVB VANDEBHARAT,T18-TRAINS
22232,KLBG VANDEBHARAT,T18-TRAINS
22233,VANDE BHARAT EXP,T18-TRAINS
22234,VANDE BHARAT EXP,T18-TRAINS
22301,VANDE BHARAT EXP,T18-TRAINS
22302,VANDE BHARAT EXP,T18-TRAINS
22303,VANDE BHARAT EXP,T18-TRAINS
22304,VANDE BHARAT EXP,T18-TRAINS
22309,VANDE BHARAT EXP,T18-TRAINS
22310,VANDE BHARAT EXP,T18-TRAINS
22345,VANDE BHARAT EXP,T18-TRAINS
22346,VANDE BHARAT EXP,T18-TRAINS
22347,VANDE BHARAT EXP,T18-TRAINS
22348,VANDE BHARAT EXP,T18-TRAINS
22349,VANDE BHARAT EXP,T18-TRAINS
22350,VANDE BHARAT EXP,T18-TRAINS
22415,VANDE BHARAT EXP,T18-TRAINS
22416,VANDE BHARAT EX,T18-TRAINS
22425,VANDE BHARAT EXP,T18-TRAINS
22426,VANDE BHARAT EXP,T18-TRAINS
22435,VANDE BHARAT EXP,T18-TRAINS
22436,VANDE BHARAT EXP,T18-TRAINS
22439,SVDK VANDE BHARAT,T18-TRAINS
22440,SVDK VANDE BHARAT,T18-TRAINS
22447,AADR VANDEBHARAT,T18-TRAINS
22448,AADR VANDEBHARAT,T18-TRAINS
22457,VANDE BHARAT EXP,T18-TRAINS
22458,VANDE BHARAT EXP,T18-TRAINS
22469,VANDE BHARAT EXP,T18-TRAINS
22470,VANDE BHARAT EX,T18-TRAINS
22477,VANDE BHARAT EXP,T18-TRAINS
22478,VANDE BHARAT EXP,T18-TRAINS
22487,VANDE BHARAT EXP,T18-TRAINS
22488,VANDE BHARAT EXP,T18-TRAINS
22489,VANDE BHARAT EXP,T18-TRAINS
22490,VANDE BHARAT EXP,T18-TRAINS
22499,VANDE BHARAT EXP,T18-TRAINS
22500,VANDE BHARAT EX,T18-TRAINS
22545,VANDE BHARAT EXP,T18-TRAINS
22546,VANDE BHARAT EXP,T18-TRAINS
22549,VANDE BHARAT EXP,T18-TRAINS
22550,VANDE BHARAT EXP,T18-TRAINS
22587,AMRIT BHARAT EXP,T18-TRAINS
22588,AMRIT BHARAT EXP,T18-TRAINS
22895,VANDE BHARAT EXP,T18-TRAINS
22896,VANDE BHARAT EXP,T18-TRAINS
22925,OKHA VANDE BHARAT,T18-TRAINS
22926,ADI VANDE BHARAT,T18-TRAINS
22961,VANDE BHARAT EXP,T18-TRAINS
22962,VANDE BHARAT EXP,T18-TRAINS
26101,AJNI VANDEBHARAT,T18-TRAINS
26102,PUNE VANDEBHARAT,T18-TRAINS
26301,VANDE BHARAT EXP,T18-TRAINS
26302,VANDE BHARAT EXP,T18-TRAINS
26401,VANDE BHARAT EXP,T18-TRAINS
26402,VANDE BHARAT EXP,T18-TRAINS
26403,VANDE BHARAT EXP,T18-TRAINS
26404,VANDE BHARAT EXP,T18-TRAINS
26405,VANDE BHARAT EXP,T18-TRAINS
26406,VANDE BHARAT EXP,T18-TRAINS
26461,VANDE BHARAT EXP,T18-TRAINS
26462,VANDE BHARAT EX,T18-TRAINS
26471,DEC VANDE BHARAT,T18-TRAINS
26472,VANDE BHARAT EXP,T18-TRAINS
26481,DEC VANDEBHARAT,T18-TRAINS
26482,VANDE BHARAT EXP,T18-TRAINS
26501,VANDE BHARAT EXP,T18-TRAINS
26502,VANDE BHARAT EXP,T18-TRAINS
26505,VANDE BHARAT EXP,T18-TRAINS
26506,VANDE BHARAT EXP,T18-TRAINS
26651,ERS VANDEBHARAT,T18-TRAINS
26652,SBC VANDE BHARAT,T18-TRAINS
26751,SBC VANDE BHARAT,T18-TRAINS
26752,BGM VANDE BHARAT,T18-TRAINS
26901,VRL VANDEBHARAT,T18-TRAINS
26902,SBIB VANDEBHARAT,T18-TRAINS
27575,VANDE BHARAT SL,T18-TRAINS
27576,VANDE BHARAT SL,T18-TRAINS
94801,NAMO BHARAT RAPID RAIL,T18-TRAINS
94802,NAMO BHARAT RAPID RAIL,T18-TRAINS
94803,NAMO BHARAT RAPID RAIL,T18-TRAINS
94804,NAMO BHARAT RAPID RAIL,T18-TRAINS
1042,SNSI DR SPECIAL,PRM-TRAINS
1095,ADI PUNE SF SPL,PRM-TRAINS
1223,ERS DURONTO SPL,PRM-TRAINS
1265,MML ABKP SPL,PRM-TRAINS
1266,ABKP JBP SPL,PRM-TRAINS
1271,ET BPL SPECIAL,PRM-TRAINS
1272,BPL ET SPECIAL,PRM-TRAINS
1435,SUR LTT SPECIAL,PRM-TRAINS
1436,LTT SUR SPECIAL,PRM-TRAINS
1595,KAWR MAO SPL,PRM-TRAINS
1596,MAO KAWR SPL,PRM-TRAINS
1665,RKMP AGTL SPL,PRM-TRAINS
1666,AGTL RKMP SPL,PRM-TRAINS
2003,NDLS SWARNA SHATABDI,PRM-TRAINS
2004,LJN SWARNA SHATABDI,PRM-TRAINS
2005,KALKA SHTBDI SPL,PRM-TRAINS
2006,KALKA SHTBDI SPL,PRM-TRAINS
2011,NDLS KLK SHATABDI,PRM-TRAINS
2012,KLK SHTBDI SPL,PRM-TRAINS
2013,ASR SHTBDI SPL,PRM-TRAINS
2014,NDLS SHATABDI SPL,PRM-TRAINS
2033,CNB NDLS SHT SPL,PRM-TRAINS
2034,NDLS CNB SHT SPL,PRM-TRAINS
2039,NDLS SHATABDI SPL,PRM-TRAINS
2040,KGM SHATABDI SPL,PRM-TRAINS
2051,INTERCITY SF SPL,PRM-TRAINS
2052,INTERCITY SF SPL,PRM-TRAINS
2053,HW ASR JNSHTBDI,PRM-TRAINS
2054,ASR HW JNSHTBDI,PRM-TRAINS
2055,DDN JSHT SPL,PRM-TRAINS
2056,DDN NDLS JSHT SPL,PRM-TRAINS
2061,JBP JANSHATABDI,PRM-TRAINS
2062,HBJ JANSHATABDI,PRM-TRAINS
2066,AII JAN SHATABDI,PRM-TRAINS
2067,JAN SHATABDI EX,PRM-TRAINS
2068,JAN SHATABDI EX,PRM-TRAINS
2069,JANSHATABDI EXP,PRM-TRAINS
2129,LTT PRYJ SPL,PRM-TRAINS
2147,DR SNSI SF SPL,PRM-TRAINS
2148,SNSI DR SF SPL,PRM-TRAINS
2217,MAHAMANA EXP,PRM-TRAINS
2218,MAHAMANA EXP,PRM-TRAINS
2219,SUHAILDEV SF SPL,PRM-TRAINS
2220,SUHAILDEV SF SPL,PRM-TRAINS
2225,KAIFIYAT SF SPL,PRM-TRAINS
2229,LUCKNOW MAIL,PRM-TRAINS
2230,LUCKNOW MAIL,PRM-TRAINS
2346,SARAIGHAT EXPRESS,PRM-TRAINS
2368,VIKRAMSHILA SPL,PRM-TRAINS
2419,GOMTI EXP,PRM-TRAINS
2420,GOMTI EXPRESS,PRM-TRAINS
2431,TVC NZM RAJ EXP,PRM-TRAINS
2432,NZM TVC RAJ SPL,PRM-TRAINS
2445,UP S KRANTI SPL,PRM-TRAINS
2446,UP S KRANTI SPL,PRM-TRAINS
2454,NDLS RNC SPL,PRM-TRAINS
2469,CSMT HWH SF SPL,PRM-TRAINS
2470,HWH CSMT SF SPL,PRM-TRAINS
2559,SHIV GANGA EXP,PRM-TRAINS
2563,BJU NDLS HUMSFAR,PRM-TRAINS
2564,BJU HUMSAFAR,PRM-TRAINS
2569,DBG NDLS HMSAFAR,PRM-TRAINS
2570,DBG HUMSAFAR,PRM-TRAINS
2581,BSBS NDLS FEST SP,PRM-TRAINS
2587,GKP JAT FEST SPL,PRM-TRAINS
2588,GKP JAT SF SPL,PRM-TRAINS
2595,GKP FESTIVAL SPL,PRM-TRAINS
2596,HMSFR FEST SPL,PRM-TRAINS
2601,MAS MAQ SF EXP,PRM-TRAINS
2602,MAQ MAS SF EXP,PRM-TRAINS
2606,KKDI MS EXP,PRM-TRAINS
2607,LALBAGH EXP SPL,PRM-TRAINS
2608,LALBAGH EXP SPL,PRM-TRAINS
2613,TEJAS EXPRESS,PRM-TRAINS
2614,TEJAS EXP,PRM-TRAINS
2615,GRAND TRUNK EXP,PRM-TRAINS
2623,MAS TVC EXPRESS,PRM-TRAINS
2624,TVC MAS EXP,PRM-TRAINS
2627,TPJ TVC EXP,PRM-TRAINS
2628,TPJ EXPRESS,PRM-TRAINS
2633,MS CAPE SF EXP,PRM-TRAINS
2634,CAPE MS EXP,PRM-TRAINS
2635,MS MDU EXP,PRM-TRAINS
2636,MDU MS EXP,PRM-TRAINS
2637,PANDIAN SPECIAL,PRM-TRAINS
2638,PANDIAN SPECIAL,PRM-TRAINS
2639,MAS ALLP EXP,PRM-TRAINS
2640,ALLP MAS EXP,PRM-TRAINS
2649,YERCAUD SF SPL,PRM-TRAINS
2722,DAKSHIN SF SPL,PRM-TRAINS
2747,PANLNADU SF SPL,PRM-TRAINS
2748,PANLNADU SF SPL,PRM-TRAINS
2749,MTM BIDR SPL,PRM-TRAINS
2750,BIDR MTM SPL,PRM-TRAINS
2751,JAT HUMSAFAR SPL,PRM-TRAINS
2752,NED HUMSAFAR SPL,PRM-TRAINS
2801,PURUSHOTTAM EXP,PRM-TRAINS
2822,MAS HWH SPL,PRM-TRAINS
2925,PASCHIM EXP SPL,PRM-TRAINS
3182,SHTT KOAA SPL,PRM-TRAINS
4055,BUI ANVT SF SPL,PRM-TRAINS
4056,ANVT BUI SF SPL,PRM-TRAINS
4651,PNBE FZR HUMSAFAR,PRM-TRAINS
4652,JYG HUMSAFR SPL,PRM-TRAINS
4849,RTGH CUR DEMU SPL,PRM-TRAINS
4850,CUR RTGH DEMU SPL,PRM-TRAINS
4851,MTD RTGH DEMU SPL,PRM-TRAINS
4852,RTGH MTD DEMU SPL,PRM-TRAINS
4879,BME MBF SPL,PRM-TRAINS
5013,RANIKHET SPL,PRM-TRAINS
5121,THE CI EXP SPL,PRM-TRAINS
5122,CI THE EXP SPL,PRM-TRAINS
5311,BC PBE DEMU SPL,PRM-TRAINS
5312,PBE BS DEMU SPL,PRM-TRAINS
5483,MAHANANDA SPL,PRM-TRAINS
5509,SHC JMP MEMU SPL,PRM-TRAINS
5510,JMP SHC MEMU SPL,PRM-TRAINS
5909,DBRG LGH EXPRESS,PRM-TRAINS
6269,MYS SMVB EXP SPL,PRM-TRAINS
6270,SMVB MYS EXP SPL,PRM-TRAINS
6503,SMVB BJP SPL,PRM-TRAINS
6509,SBC DNR HUMSAFAR,PRM-TRAINS
6510,DNR SBC HUMSAFAR,PRM-TRAINS
6525,SBC MYS MEMU SPL,PRM-TRAINS
6526,MYS SBC MEMU SPL,PRM-TRAINS
7029,AGTL SC SPECIAL,PRM-TRAINS
7030,SC AGTL SPL,PRM-TRAINS
7042,AKP SC SPL,PRM-TRAINS
7605,TPTY AK SPL,PRM-TRAINS
7606,AK TPTY SF SPL,PRM-TRAINS
7665,PBN NED EXP SPL,PRM-TRAINS
7816,KEOTI RAIPUR DEMU,PRM-TRAINS
8185,HTE DURG SPL,PRM-TRAINS
8186,DURG HTE SPL,PRM-TRAINS
9065,ST CPR SPL,PRM-TRAINS
9085,MMCT INDB TEJAS,PRM-TRAINS
9086,INDB MMCT TEJAS,PRM-TRAINS
9165,SABARMATI EXP SPL,PRM-TRAINS
9167,SABARMATI EXP SPL,PRM-TRAINS
9261,KCVL PBR SF SPL,PRM-TRAINS
9451,GIMB BGP SPL,PRM-TRAINS
9452,BGP GIMB SPL,PRM-TRAINS
9465,ADI DBG SPL,PRM-TRAINS
9466,DBG ADI SPL,PRM-TRAINS
9721,JP UDZ SF SPL,PRM-TRAINS
9722,UDZ JP SF SPL,PRM-TRAINS
9813,KOTA HISAR ESPL,PRM-TRAINS
11753,ITR REWA SPL,PRM-TRAINS
11754,REWA ITR EXP,PRM-TRAINS
12049,GATIMAAN EXP,PRM-TRAINS
12050,GATIMAAN EXP,PRM-TRAINS
12235,HUMSAFAR EXP,PRM-TRAINS
12236,ANVT MDP HUMSFR,PRM-TRAINS
12275,PRYJ NDLS HUMSAFAR,PRM-TRAINS
12276,NDLS ALD HUMSAFAR,PRM-TRAINS
12349,NDLS HUMSAFAR,PRM-TRAINS
12350,GODA HUMSAFAR,PRM-TRAINS
12461,VANDE BHARAT EXP,PRM-TRAINS
12462,JU VANDE BHARAT,PRM-TRAINS
12503,AGTL HUMSAFAR,PRM-TRAINS
12504,AGTL SMVB HUMSAFAR,PRM-TRAINS
12571,ANVT HUMSAFAR,PRM-TRAINS
12572,GKP HUMSFAR,PRM-TRAINS
12595,ANVT HUMSAFAR,PRM-TRAINS
12596,GKP HUMSAFAR,PRM-TRAINS
12751,NED JAT HUMSAFAR,PRM-TRAINS
12752,JAT NED HUMSAFAR,PRM-TRAINS
13065,AMRIT BHARAT EXP,PRM-TRAINS
13066,AMRIT BHARAT EXP,PRM-TRAINS
14627,AMRIT BHARAT EXP,PRM-TRAINS
14628,AMRIT BHARAT EXP,PRM-TRAINS
15133,AMRIT BHARAT EXP,PRM-TRAINS
15134,AMRIT BHARA EXP,PRM-TRAINS
15293,AMRIT BHARAT EXP,PRM-TRAINS
15294,MFP AMRITBHARAT,PRM-TRAINS
15671,AMRIT BHARAT EXP,PRM-TRAINS
15672,AMRIT BHARAT EXP,PRM-TRAINS
15705,CHAMPARAN HUMSFR,PRM-TRAINS
15706,CHAMPARAN HMSFR,PRM-TRAINS
15778,APDJ NJP TOURIST,PRM-TRAINS
15949,AMRIT BHARAT EXP,PRM-TRAINS
15950,AMRIT BHARAT EXP,PRM-TRAINS
16107,SRC AMRIT BHARAT,PRM-TRAINS
16108,TBM AMRIT BHARAT,PRM-TRAINS
16121,TVC AMRIT BHARAT,PRM-TRAINS
16122,TBM AMRIT BHARAT,PRM-TRAINS
16319,BAND HUMSAFAR,PRM-TRAINS
16320,KCVL HUMSAFAR,PRM-TRAINS
16329,MAJN AMRITBHARAT,PRM-TRAINS
16330,NCJ AMRIT BHARAT,PRM-TRAINS
16597,APDJ AMRITBHARAT,PRM-TRAINS
16598,AMRIT BHARAT EXP,PRM-TRAINS
16601,JBN AMRIT BHARAT,PRM-TRAINS
16602,AMRIT BHARAT,PRM-TRAINS
17041,TVCN AMRITBHART,PRM-TRAINS
17042,CHZ AMRIT BHARAT,PRM-TRAINS
17321,VSG JSME EXP,PRM-TRAINS
17322,JSME VSG EXP,PRM-TRAINS
17663,RC PBN EXPRESS,PRM-TRAINS
17664,NED RC EXPRESS,PRM-TRAINS
18044,BAGHA JATIN EXP,PRM-TRAINS
18250,HASDEO EXP SPL,PRM-TRAINS
19021,BAM AMRIT BHARAT,PRM-TRAINS
19022,AMRIT BHARAT EXP,PRM-TRAINS
19091,GKP HUMSAFAR,PRM-TRAINS
19092,BDTS HUMSFAR SPL,PRM-TRAINS
19435,ADI ASN EXP,PRM-TRAINS
19436,ASN ADI EXP,PRM-TRAINS
19623,AMRIT BHARAT EXP,PRM-TRAINS
19624,AMRIT BHARAT EXP,PRM-TRAINS
19667,MYS HUMSAFAR EXP,PRM-TRAINS
19668,UDZ HUMSAFAR EXP,PRM-TRAINS
19670,HUMSAFAR EXPRESS,PRM-TRAINS
20101,SC VANDE BHARAT,PRM-TRAINS
20102,NGP VANDE BHARAT,PRM-TRAINS
20171,VANDE BHARAT EXP,PRM-TRAINS
20172,VANDE BHARAT EXP,PRM-TRAINS
20173,VANDE BHARAT EXP,PRM-TRAINS
20174,VANDE BHARAT EXP,PRM-TRAINS
20175,VANDE BHARAT EXP,PRM-TRAINS
20481,TPJ SF HUMSAFAR,PRM-TRAINS
20482,BGKT HUMSAFAR,PRM-TRAINS
20497,FZR HUMSAFAR,PRM-TRAINS
20498,FZR RMM HUMSAFAR,PRM-TRAINS
20501,TEJAS EXPRESS,PRM-TRAINS
20502,TEJAS EXP,PRM-TRAINS
20603,AMRIT BHARAT EXP,PRM-TRAINS
20604,NJP AMRIT BHARAT,PRM-TRAINS
